url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/bob-underhill-1.html,Bob Underhill,0.6,.889,0.6,0.7,.700,0.5,14,,1.4,1.6,-0.99,
/cbb/players/ralph-underhill-2.html,Ralph Underhill,2.6,.375,1.0,0.9,.522,0.5,25,,0.4,2.4,-3.98,1.0
/cbb/players/roland-underhill-1.html,Roland Underhill,5.6,.342,1.9,2.8,.653,1.8,69,6-5,2.2,5.6,2.99,5.2
/cbb/players/jay-underman-1.html,Jay Underman,1.4,.500,0.7,0.7,.553,0.4,52,6-8,0.9,1.8,2.57,1.4
/cbb/players/jay-underman-2.html,Jay Underman,1.4,.357,0.5,0.3,.800,0.2,20,,0.2,1.2,1.28,1.2
/cbb/players/tom-underman-1.html,Tom Underman,8.1,.495,4.0,3.4,.768,2.6,114,6-6,0.3,10.6,-6.40,5.1
/cbb/players/bert-underwood-2.html,Bert Underwood,,,0.5,0.8,.410,0.3,47,6-3,0.8,1.3,2.86,0.7
/cbb/players/brad-underwood-2.html,Brad Underwood,2.4,.372,0.9,1.2,.778,0.9,39,6-4,0.7,2.7,7.03,0.8
/cbb/players/brad-underwood-3.html,Brad Underwood,6.7,.376,2.5,1.9,.676,1.3,20,6-4,,6.3,-3.33,1.5
/cbb/players/cameron-underwood-1.html,Cameron Underwood,0.1,.500,0.1,0.2,.500,0.1,18,6-6,0.4,0.2,-6.40,0.3
/cbb/players/cecil-underwood-1.html,Cecil Underwood,2.3,.651,1.5,2.4,.794,1.9,73,6-3,1.8,4.9,-0.51,3.2
/cbb/players/cory-underwood-1.html,Cory Underwood,2.9,.441,1.3,0.8,.571,0.5,44,6-9,1.1,3.1,-8.61,2.0
/cbb/players/darrin-underwood-1.html,Darrin Underwood,1.4,.453,0.6,1.1,.632,0.7,53,6-9,0.5,2.0,0.46,1.1
/cbb/players/dave-underwood-1.html,Dave Underwood,0.6,.250,0.1,0.3,.500,0.1,7,6-2,0.0,0.4,2.38,0.1
/cbb/players/david-underwood-1.html,David Underwood,5.7,.430,2.5,2.6,.790,2.1,71,6-6,,7.0,-1.53,3.1
/cbb/players/david-underwood-2.html,David Underwood,1.6,.565,0.9,0.6,.875,0.5,14,6-4,1.9,2.4,-2.06,0.7
/cbb/players/derrick-underwood-1.html,Derrick Underwood,0.7,.500,0.3,0.7,1.000,0.7,3,6-6,,1.3,4.94,0.3
