fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.7,.200,0.1,0.1,.500,0.1,14,6-7,1.1,0.4,-6.78,1.2
1.7,.468,0.8,1.0,.407,0.4,27,6-6,1.1,2.0,3.93,1.7
1.3,.357,0.5,0.2,.750,0.1,22,7-0,1.1,1.0,0.04,1.1
5.3,.415,2.2,1.1,.828,0.9,60,6-0,0.8,5.3,-3.54,1.7
4.4,.343,1.5,1.1,.585,0.6,38,,0.3,3.7,-8.47,3.0
1.0,.238,0.2,0.5,.542,0.3,44,,0.4,0.8,7.59,0.5
1.0,.522,0.5,0.5,.636,0.3,22,6-8,1.2,1.4,7.86,1.5
0.0,,0.0,0.0,,0.0,1,6-4,0.0,0.0,-1.90,0.0
4.9,.466,2.3,1.3,.714,0.9,48,6-2,1.0,5.5,-4.49,1.3
4.3,.358,1.5,1.0,.746,0.7,73,6-0,1.3,4.8,-0.60,1.9
5.4,.702,3.8,1.7,1.252,2.1,67,6-4,1.2,9.7,-4.62,5.2
3.3,.410,1.4,1.9,.571,1.1,133,6-3,1.8,4.0,-2.73,2.8
7.2,.425,3.1,1.3,.908,1.2,123,6-1,1.0,9.5,-2.02,2.1
,,0.1,0.3,.000,0.0,7,5-11,0.0,0.3,-0.06,
8.4,.398,3.4,3.4,.736,2.5,67,6-3,2.3,10.0,-4.92,2.3
3.7,.339,1.3,1.0,.467,0.5,15,6-4,2.0,3.0,-2.72,3.3
,,,,,,,,,,-12.31,
6.8,.388,2.6,2.7,.556,1.5,75,6-6,3.2,6.8,-4.78,7.8
1.0,.000,0.0,0.7,.500,0.3,3,,0.7,0.3,1.31,0.3
5.3,.346,1.8,1.1,.650,0.7,56,6-7,1.0,4.4,2.65,3.0
0.7,.467,0.3,0.3,.500,0.1,23,6-2,0.2,0.8,-1.79,0.3
8.3,.433,3.6,3.1,.764,2.4,64,6-1,2.6,9.6,-4.16,2.0
9.0,.343,3.1,2.9,.643,1.9,24,6-3,2.8,8.0,1.05,
,,3.3,,,3.7,20,,,10.2,-0.49,
2.6,.296,0.8,0.6,.667,0.4,27,6-5,1.1,2.3,3.22,1.1
5.7,.371,2.1,2.5,.574,1.5,74,6-3,2.5,5.7,-0.56,5.4
9.7,.484,4.7,2.8,.534,1.5,123,6-5,2.0,11.1,-0.63,4.6
6.3,.589,3.7,3.4,.647,2.2,60,6-9,2.7,9.9,-3.28,6.9
2.6,.333,0.9,1.0,.750,0.8,8,6-3,1.0,2.5,-0.80,0.9
3.3,.522,1.7,1.7,.683,1.2,48,6-9,2.0,4.6,3.52,2.5
9.0,.510,4.6,3.4,.696,2.3,105,6-6,3.3,11.6,-4.57,6.0
3.6,.307,1.1,1.9,.801,1.5,131,6-6,1.4,4.4,-2.19,2.1
2.5,.533,1.3,0.3,.000,0.0,6,6-1,0.5,2.7,-10.66,0.8
3.9,.392,1.5,1.8,.435,0.8,13,6-7,2.5,3.8,2.60,3.2
10.6,.377,4.0,3.4,.713,2.5,84,6-5,2.6,10.4,1.70,6.6
11.8,.463,5.5,1.8,.771,1.4,82,6-7,2.3,12.3,5.24,4.4
0.2,.600,0.1,0.1,.750,0.1,28,5-11,0.3,0.4,3.56,0.1
,,2.2,2.3,.629,1.5,30,,,5.9,,
10.6,.564,6.0,3.9,.733,2.9,27,6-3,2.1,14.9,,
14.4,.437,6.3,4.7,.759,3.6,73,6-4,,16.0,2.93,7.0
0.8,.333,0.3,0.8,.000,0.0,4,,1.0,0.5,-0.18,0.5
5.6,.562,3.1,2.6,.475,1.2,94,6-7,1.4,7.5,-5.38,4.9
2.8,.418,1.2,0.4,.708,0.3,66,6-6,1.0,3.3,6.92,1.2
2.0,.364,0.7,0.2,.833,0.2,27,6-6,0.9,2.0,2.94,0.6
1.0,.000,0.0,0.0,,0.0,3,6-6,0.3,0.0,-0.69,0.7
0.9,.391,0.3,0.1,.500,0.0,27,6-6,0.2,0.9,8.57,0.6
1.5,.327,0.5,0.4,.440,0.2,67,6-6,0.7,1.4,9.91,0.7
5.6,.392,2.2,2.6,.566,1.4,56,,2.3,5.8,2.98,4.9
4.3,.501,2.2,2.3,.547,1.2,99,6-11,2.7,5.6,1.19,3.7
2.6,.317,0.8,0.8,.750,0.6,40,6-2,0.8,2.7,-10.44,0.8
