fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
15.1,.467,7.0,3.4,.714,2.4,78,6-3,2.6,16.5,-3.89,5.4
1.0,.410,0.4,0.3,.400,0.1,40,6-3,0.5,1.1,-5.79,0.7
9.3,.506,4.7,3.3,.496,1.6,127,6-7,2.4,11.9,1.94,8.0
9.2,.482,4.4,4.8,.639,3.0,68,6-7,2.1,12.0,-8.53,5.4
2.8,.361,1.0,1.9,.699,1.3,55,6-1,1.8,3.3,0.16,1.0
5.7,.538,3.1,2.5,.650,1.6,100,6-8,2.3,7.8,7.27,5.6
5.4,.338,1.8,1.2,.523,0.6,37,6-2,1.5,4.2,-4.53,2.5
8.8,.414,3.7,1.6,.675,1.1,78,6-2,1.9,8.4,0.41,3.5
9.9,.400,4.0,6.5,.611,4.0,46,6-7,3.9,11.9,0.98,6.3
6.9,.462,3.2,1.9,.313,0.6,103,6-7,3.3,5.2,-0.54,9.1
8.3,.447,3.7,2.5,.696,1.7,105,6-5,2.2,10.0,9.52,3.3
6.8,.449,3.0,1.7,.756,1.3,45,6-2,2.1,7.4,3.84,2.4
3.8,.385,1.5,1.5,.579,0.9,25,5-10,2.2,3.8,-8.46,1.8
2.5,.289,0.7,0.2,.333,0.1,48,6-3,0.9,2.0,-6.01,1.2
