fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.7,.521,4.5,1.9,.606,1.1,74,6-5,1.9,10.2,-4.96,6.4
1.9,.200,0.4,1.2,.800,0.9,13,6-1,0.8,1.7,4.84,
4.7,.411,1.9,1.5,.759,1.2,19,6-0,1.5,5.1,-5.69,4.2
9.4,.344,3.2,3.8,.617,2.3,62,6-5,3.4,8.8,3.84,
4.3,.425,1.8,2.1,.790,1.6,111,6-4,,6.0,-5.54,1.6
2.4,.317,0.8,1.4,.689,1.0,52,5-9,1.2,2.8,-6.23,1.2
0.3,.500,0.2,0.2,.000,0.0,12,6-5,0.0,0.3,6.59,0.3
0.7,.318,0.2,0.2,.429,0.1,32,6-3,0.9,0.6,8.73,0.4
4.4,.504,2.2,1.4,.804,1.1,79,5-10,,5.8,-0.30,1.1
6.5,.400,2.6,1.1,.757,0.8,65,6-1,1.7,6.0,3.26,3.0
7.7,.424,3.3,2.0,.849,1.7,99,6-5,1.7,9.9,-0.88,3.2
5.4,.449,2.4,3.0,.741,2.2,9,,1.6,8.2,-8.15,2.7
8.9,.280,2.5,1.4,.611,0.8,53,6-3,,8.1,-1.49,3.4
10.3,.490,5.0,3.1,.697,2.2,49,5-11,1.7,12.2,-8.02,4.4
3.5,.421,1.5,1.4,.603,0.9,55,6-3,0.8,3.9,5.10,2.1
1.0,.167,0.2,0.0,,0.0,6,5-11,0.2,0.3,-1.84,0.2
1.1,.559,0.6,0.6,.616,0.4,120,6-11,1.0,1.6,9.32,1.7
8.6,.313,2.7,2.7,.705,1.9,47,6-0,2.7,7.3,5.08,3.9
1.9,.440,0.8,0.8,.900,0.7,13,,0.5,2.4,-3.34,1.2
4.3,.356,1.5,0.5,.944,0.4,38,6-6,1.2,4.3,-5.35,1.6
11.9,.434,5.2,2.4,.867,2.1,19,,2.7,12.4,-3.56,11.6
7.6,.417,3.2,1.8,.694,1.3,67,,1.3,7.6,-5.72,1.2
2.6,.296,0.8,1.0,.619,0.6,21,6-6,1.0,2.3,-4.20,1.3
10.2,.487,5.0,3.5,.796,2.8,64,6-5,2.5,13.2,-8.70,9.1
7.6,.386,2.9,2.2,.704,1.5,33,,2.2,7.4,,
