fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
2.5,.303,0.8,1.2,.613,0.7,26,6-8,,2.3,-2.37,2.8
4.3,.462,2.0,2.7,.375,1.0,6,6-10,2.5,5.0,-0.09,5.3
8.3,.367,3.0,1.4,.694,1.0,25,5-10,2.3,7.1,-4.42,2.9
0.2,.000,0.0,0.0,,0.0,5,6-3,1.0,0.0,-5.01,0.4
5.7,.310,1.8,2.1,.732,1.5,27,6-0,1.7,6.4,-9.03,2.4
9.2,.396,3.6,1.4,.773,1.1,54,6-2,,10.6,-4.49,2.0
,,,,,,,,,,-2.25,
1.8,.382,0.7,1.0,.789,0.8,19,5-11,,2.2,-0.66,0.8
0.0,,0.0,0.0,,0.0,4,5-8,0.0,0.0,7.11,0.3
6.4,.436,2.8,1.9,.695,1.3,69,6-5,2.4,6.9,3.14,4.7
15.8,.435,6.9,7.2,.620,4.4,25,6-4,2.7,18.2,6.38,6.9
18.2,.326,5.9,5.3,.620,3.3,66,6-6,3.4,15.3,-3.13,10.5
1.0,.389,0.4,0.4,.538,0.2,37,6-0,0.4,1.0,-0.91,0.4
15.7,.461,7.2,3.6,.759,2.8,56,6-5,2.6,17.2,4.06,4.2
8.7,.497,4.3,3.1,.694,2.2,54,6-8,3.3,10.8,-0.11,7.7
7.1,.540,3.8,4.1,.757,3.1,63,6-8,2.3,11.3,-8.87,7.6
6.4,.357,2.3,1.2,.661,0.8,51,,1.5,6.5,-9.23,1.9
2.3,.143,0.3,0.3,.500,0.2,6,6-1,1.8,0.8,,0.8
2.3,.143,0.3,0.3,.500,0.2,6,6-1,1.8,0.8,-1.80,0.8
3.3,.431,1.4,1.8,.561,1.0,37,6-5,1.9,3.9,4.15,3.8
3.1,.292,0.9,0.7,.607,0.4,42,6-7,1.9,2.3,-3.62,1.2
8.3,.369,3.1,1.6,.690,1.1,56,6-2,0.8,8.8,-10.37,1.9
0.6,.333,0.2,1.2,.333,0.4,5,6-0,0.0,1.0,-6.90,0.0
19.6,.465,9.1,4.5,.737,3.3,83,6-6,3.1,21.6,0.22,7.7
9.8,.425,4.2,4.5,.737,3.3,17,,,11.6,-1.46,4.4
,,,,1.000,,,,,,,
