fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.5,.200,0.1,0.0,,0.0,10,6-7,0.3,0.3,-2.61,0.7
2.6,.345,0.9,0.4,.545,0.2,54,6-5,,2.4,3.20,0.8
1.0,.000,0.0,0.0,,0.0,1,,,0.0,-2.15,0.0
2.3,.459,1.0,1.1,.593,0.7,49,6-8,0.9,2.7,-8.85,3.0
5.6,.483,2.7,1.6,.520,0.8,16,6-7,2.6,6.2,-5.31,5.3
5.6,.472,2.6,3.0,.584,1.8,105,6-8,1.9,7.1,-0.25,3.6
9.8,.406,4.0,3.3,.729,2.4,66,6-2,1.7,10.3,0.98,4.8
1.8,.421,0.8,0.1,.000,0.0,21,6-4,0.6,1.5,5.70,0.9
0.7,.750,0.5,0.0,,0.0,6,6-7,,1.0,-3.23,0.8
1.4,.475,0.7,0.6,.583,0.3,42,7-1,1.3,1.9,-1.84,1.1
8.6,.366,3.1,5.1,.792,4.1,56,6-0,2.7,10.4,,4.6
2.1,.414,0.9,0.5,.571,0.3,14,6-3,0.1,2.0,3.36,1.1
1.6,.286,0.4,0.8,.571,0.4,9,6-3,0.2,1.3,2.86,1.7
11.4,.318,3.6,6.1,.655,4.0,55,6-2,2.5,11.2,,7.9
0.5,.500,0.3,0.0,,0.0,15,5-9,0.7,0.6,-4.17,0.3
8.4,.431,3.6,1.6,.540,0.8,72,6-1,1.8,8.1,0.27,3.0
8.2,.402,3.3,2.9,.731,2.1,112,6-7,2.2,9.5,9.14,4.2
1.7,.552,1.0,0.8,.636,0.5,99,6-6,1.1,2.8,9.24,2.6
2.4,.433,1.0,1.5,.708,1.0,115,6-7,1.7,3.1,7.56,2.2
2.5,.350,0.9,0.9,.571,0.5,8,6-5,0.0,2.3,-0.43,2.0
2.2,.318,0.7,0.9,.556,0.5,10,6-2,0.5,1.9,-1.24,0.9
2.3,.250,0.6,1.2,.706,0.9,14,6-2,1.1,2.0,-4.44,0.6
0.0,,0.0,0.0,,0.0,1,6-7,1.0,0.0,6.81,0.0
2.3,.438,1.0,1.4,.724,1.0,21,6-5,,3.0,1.57,2.1
9.0,.387,3.5,2.4,.880,2.1,122,6-3,1.9,10.4,5.52,1.5
8.8,.479,4.2,2.6,.578,1.5,25,6-6,2.3,9.9,4.21,7.1
2.0,.659,1.3,0.7,.563,0.4,22,,0.5,3.0,,1.9
1.8,.400,0.7,0.6,.375,0.2,14,6-3,0.7,1.6,0.04,0.9
0.4,.333,0.1,0.0,,0.0,8,6-7,0.0,0.3,6.11,0.5
6.7,.530,3.5,5.4,.729,3.9,85,6-7,2.2,11.0,0.01,6.8
2.3,.400,0.9,1.1,.500,0.5,11,6-8,1.4,2.4,-8.69,1.7
1.0,.222,0.2,0.2,.500,0.1,9,6-8,0.7,0.6,-6.57,1.0
7.6,.380,2.9,2.8,.659,1.8,16,6-1,3.3,7.6,2.36,3.0
1.0,1.000,1.0,0.0,,0.0,2,6-8,1.0,2.0,-0.66,0.0
1.5,.190,0.3,0.9,.769,0.7,14,,0.6,1.3,-4.51,0.2
7.5,.371,2.8,2.4,.578,1.4,42,6-4,2.2,6.9,-13.64,4.5
0.7,.800,0.6,1.3,.444,0.6,7,6-7,1.6,1.7,8.66,1.1
0.7,.250,0.2,0.4,.571,0.2,18,6-10,0.7,0.6,-2.39,0.4
2.8,.364,1.0,2.3,.667,1.5,4,,1.0,3.5,-1.91,4.5
6.3,.365,2.3,1.5,.784,1.2,59,6-4,,7.3,-6.02,1.7
7.6,.458,3.5,2.6,.723,1.9,114,6-9,1.3,9.6,0.12,4.8
9.6,.313,3.0,1.4,.762,1.1,30,6-0,1.6,9.0,-7.26,1.9
0.9,.333,0.3,0.5,.542,0.3,48,6-11,0.7,0.9,-8.77,1.0
0.3,.800,0.3,0.0,,0.0,16,6-5,0.1,0.6,-0.96,0.4
0.7,.308,0.2,0.2,.750,0.2,20,6-1,0.4,0.6,-0.15,0.5
5.8,.371,2.2,1.2,.286,0.3,6,6-5,0.8,4.7,,
9.5,.444,4.2,3.8,.784,3.0,126,6-2,2.8,12.9,7.72,3.3
3.1,.348,1.1,1.7,.716,1.2,43,5-11,1.3,3.4,-6.38,1.3
1.5,.289,0.4,0.2,.500,0.1,26,5-11,0.8,1.0,1.69,0.5
4.3,.411,1.8,0.9,.710,0.7,98,6-7,2.6,5.1,3.49,2.2
13.0,.461,6.0,4.1,.653,2.7,49,6-5,2.5,14.7,5.24,10.6
0.5,.400,0.2,0.1,1.000,0.1,10,6-2,0.2,0.5,2.90,0.4
