fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
2.3,.443,1.0,0.3,.231,0.1,39,6-3,1.0,2.1,-5.97,1.0
1.6,.351,0.6,0.3,.800,0.3,45,6-0,0.3,1.9,3.55,0.5
3.3,.319,1.1,1.3,.738,0.9,48,6-1,0.8,3.4,2.32,1.3
,,5.5,1.8,2.122,3.7,51,,,14.7,,
0.8,.367,0.3,0.2,.750,0.2,38,6-1,0.4,0.9,-5.11,0.3
7.5,.445,3.4,2.5,.828,2.1,57,6-1,1.7,9.7,3.34,2.9
2.0,.444,0.9,0.7,.667,0.4,9,,0.6,2.2,-4.26,1.6
0.9,.222,0.2,0.6,.667,0.4,10,6-9,0.4,0.9,-1.65,0.7
1.9,.446,0.9,1.0,.390,0.4,81,6-8,1.9,2.1,4.13,1.9
1.6,.617,1.0,0.3,.333,0.1,29,6-10,0.3,2.1,-5.73,1.1
,,,,,,,,,,-4.53,
,,,,.636,,,,,,,
,,0.2,0.0,,0.0,5,,0.2,0.4,,
7.9,.316,2.5,3.7,.640,2.4,84,6-4,2.7,7.4,-0.04,11.3
10.0,.408,4.1,3.4,.709,2.4,25,6-5,2.9,10.6,-2.29,5.6
3.4,.426,1.5,1.2,.698,0.9,43,6-11,2.0,3.8,1.17,3.4
0.7,.000,0.0,0.3,.500,0.2,6,6-0,0.7,0.2,1.16,
1.5,.235,0.4,0.3,.667,0.2,11,,0.4,0.9,-11.07,0.7
8.7,.508,4.4,3.6,.671,2.4,129,6-6,2.6,12.0,3.73,4.3
10.8,.537,5.8,3.2,.750,2.4,5,6-2,1.4,16.2,7.79,3.8
11.2,.441,4.9,1.7,.796,1.4,108,6-4,1.2,11.2,3.14,4.5
10.1,.422,4.3,2.7,.655,1.7,119,6-1,1.3,11.5,-3.75,3.6
14.9,.458,6.8,4.8,.797,3.8,71,6-1,2.7,17.5,6.15,3.6
8.1,.377,3.1,2.8,.734,2.1,96,6-1,1.4,8.9,5.43,1.5
15.0,.484,7.3,4.6,.761,3.5,66,6-2,2.3,18.9,-2.14,3.0
0.5,.000,0.0,0.0,,0.0,2,,1.0,0.0,-2.66,1.5
2.2,.388,0.8,1.0,.745,0.8,45,6-8,1.4,2.7,-2.40,2.2
6.1,.428,2.6,2.0,.584,1.2,89,6-1,1.4,6.4,-7.38,1.5
5.9,.457,2.7,2.5,.825,2.1,55,6-1,1.8,7.4,-4.10,2.0
9.2,.452,4.2,1.7,.732,1.2,75,6-4,3.0,9.6,1.05,4.7
19.0,.399,7.6,10.5,.743,7.8,44,6-3,3.3,22.9,9.08,7.7
0.5,.571,0.3,0.4,.667,0.3,15,6-3,0.3,0.9,2.46,0.3
1.9,.341,0.7,0.6,.429,0.3,23,5-11,1.9,1.7,-5.78,1.2
7.0,.426,3.0,2.0,.608,1.2,49,6-7,2.7,7.2,-3.52,4.1
2.2,.369,0.8,0.8,.567,0.4,39,6-2,1.0,2.0,-2.56,1.2
3.5,.388,1.4,0.5,.719,0.4,61,6-4,0.7,3.9,-0.77,0.9
8.6,.401,3.5,1.9,.678,1.3,31,6-4,2.7,9.4,-5.33,3.2
5.7,.496,2.8,0.4,.500,0.2,20,6-4,1.7,5.8,0.34,4.1
7.8,.501,3.9,3.0,.711,2.1,63,6-7,3.3,10.3,6.87,5.9
12.8,.387,5.0,5.0,.525,2.6,74,6-10,1.6,12.6,-0.59,10.6
2.0,.214,0.4,0.1,1.000,0.1,14,6-6,0.5,1.0,6.87,1.5
1.0,.438,0.4,1.4,.435,0.6,32,6-1,1.4,1.5,9.71,0.9
