fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.8,.456,4.0,0.8,.818,0.7,13,6-8,2.6,9.6,3.33,6.5
7.9,.574,4.6,4.1,.608,2.5,110,6-10,3.1,11.7,3.94,8.4
1.0,.000,0.0,0.0,,0.0,1,6-9,0.0,0.0,-8.30,1.0
0.9,.450,0.4,0.4,.375,0.1,22,6-9,1.2,1.0,3.50,1.0
0.0,,0.0,0.0,,0.0,1,6-3,0.0,0.0,-6.79,0.0
3.2,.417,1.3,1.5,.564,0.8,26,6-3,2.1,3.7,-9.71,2.2
1.5,.596,0.9,0.8,.661,0.5,75,6-8,1.8,2.3,5.00,1.7
10.3,.431,4.4,1.4,.723,1.0,59,6-3,2.1,11.5,0.02,5.4
1.1,.579,0.6,0.3,.400,0.1,17,6-6,0.8,1.4,-1.11,1.2
5.7,.367,2.1,1.4,.729,1.0,85,6-1,1.5,6.3,-10.93,2.3
13.2,.470,6.2,5.0,.795,3.9,115,6-4,2.9,16.9,5.25,4.0
7.6,.428,3.3,2.7,.768,2.1,113,6-1,,9.4,2.66,2.8
2.8,.319,0.9,1.4,.609,0.9,32,6-2,0.5,2.8,-5.54,0.9
0.3,.000,0.0,0.2,.000,0.0,12,,,0.0,-3.12,0.6
1.6,.545,0.9,1.4,.368,0.5,28,6-9,1.6,2.2,-8.78,2.1
5.3,.487,2.6,2.5,.587,1.5,74,,1.9,6.6,-1.67,3.8
2.7,.446,1.2,1.9,.580,1.1,27,6-5,2.1,3.6,0.02,1.6
1.5,.323,0.5,1.0,.700,0.7,21,6-4,0.8,1.7,-5.18,0.9
12.0,.393,4.7,6.0,.733,4.4,104,6-2,1.6,15.6,3.45,2.9
16.4,.347,5.7,2.9,.764,2.2,84,6-1,2.8,13.6,-2.77,2.9
0.8,.529,0.4,0.0,,0.0,22,6-5,0.5,0.8,-8.35,0.5
3.1,.466,1.4,1.1,.644,0.7,94,6-9,,3.6,0.12,3.1
4.7,.412,1.9,0.9,.622,0.6,110,6-6,1.1,5.5,-7.27,2.8
9.2,.473,4.3,1.9,.769,1.5,56,6-2,1.0,10.2,-8.66,2.1
4.2,.333,1.4,1.6,.625,1.0,10,6-2,1.3,3.8,-3.08,1.3
1.9,.423,0.8,1.1,.756,0.8,109,6-2,0.4,2.7,-0.68,0.7
4.8,.394,1.9,0.7,.677,0.5,91,6-1,1.3,5.3,-7.81,1.5
0.7,.200,0.1,0.1,.000,0.0,7,6-2,0.6,0.3,3.77,0.4
17.4,.486,8.5,3.0,.683,2.0,82,6-5,2.3,19.0,-1.05,6.3
2.2,.516,1.1,1.4,.576,0.8,70,6-10,1.6,3.1,6.76,2.8
1.0,1.000,1.0,0.0,,0.0,1,5-11,0.0,2.0,1.07,0.0
,,,,,,,,,,,
,,,,1.000,,,,,,,
4.7,.340,1.6,3.7,.548,2.0,20,6-2,2.8,5.2,-6.28,6.8
5.1,.398,2.0,1.4,.649,0.9,112,6-5,0.9,5.2,7.33,2.7
0.7,.000,0.0,0.3,.500,0.1,7,6-3,,0.1,7.78,0.1
1.9,.383,0.7,1.3,.655,0.9,42,6-5,1.4,2.3,-6.45,1.8
6.0,.330,2.0,0.8,.640,0.5,32,6-4,1.2,4.4,1.69,3.0
6.6,.443,2.9,2.3,.819,1.9,97,6-1,1.9,7.8,-2.59,1.6
9.9,.507,5.0,3.0,.734,2.2,84,6-1,2.9,12.1,5.53,1.9
8.3,.458,3.8,3.2,.660,2.1,89,6-5,3.3,10.0,-5.61,5.6
3.8,.413,1.6,1.3,.644,0.8,71,5-11,1.6,4.0,-5.73,1.2
4.8,.500,2.4,2.1,.583,1.2,17,6-4,2.7,6.1,5.29,4.3
4.6,.351,1.6,1.3,.435,0.6,54,6-8,2.0,3.8,-7.24,3.5
9.0,.429,3.8,1.9,.765,1.5,59,6-2,,9.4,1.31,2.2
5.9,.472,2.8,1.4,.324,0.4,27,,2.8,6.0,1.36,5.1
7.5,.422,3.2,1.8,.807,1.4,133,5-10,1.5,9.5,7.27,2.2
9.1,.396,3.6,1.9,.753,1.4,129,6-6,2.6,10.0,7.64,5.0
4.1,.484,2.0,1.1,.588,0.7,45,6-7,0.6,4.6,3.38,3.0
1.8,.382,0.7,0.8,.478,0.4,56,6-3,1.2,2.0,6.04,1.4
19.5,.510,9.9,5.8,.763,4.4,51,6-2,2.9,24.3,-0.74,6.0
0.7,.200,0.1,0.1,1.000,0.1,7,5-9,,0.4,7.13,0.1
6.0,.338,2.0,1.3,.563,0.7,25,5-11,1.4,5.8,2.82,1.9
4.1,.448,1.8,2.3,.827,1.9,118,6-5,1.5,6.1,4.31,1.5
3.1,.438,1.3,0.7,.605,0.4,53,6-6,1.2,3.7,-2.90,2.0
6.1,.392,2.4,2.5,.790,2.0,42,6-3,1.9,7.5,,1.9
2.1,.352,0.7,1.2,.511,0.6,109,6-4,1.9,2.2,9.73,2.2
2.9,.505,1.5,0.8,.519,0.4,64,,0.9,3.4,1.47,2.6
0.6,.375,0.2,0.5,.500,0.2,13,6-3,0.5,0.7,-8.90,0.5
1.0,.298,0.3,0.3,.467,0.2,46,,,0.9,-11.89,0.5
0.5,.000,0.0,0.0,,0.0,4,,0.3,0.0,-8.75,0.0
13.0,.577,7.5,4.5,.722,3.3,4,6-5,2.3,18.3,6.23,5.3
9.1,.462,4.2,3.0,.784,2.4,117,6-5,2.2,12.3,6.87,3.5
12.1,.572,6.9,4.0,.681,2.7,57,6-10,3.5,16.6,1.62,12.1
2.5,.355,0.9,0.7,.767,0.5,84,5-7,1.3,2.7,-6.99,1.2
1.4,.457,0.6,0.3,.500,0.2,33,6-5,0.5,1.4,-7.15,1.2
7.4,.390,2.9,2.6,.619,1.6,48,,2.7,7.4,-2.67,8.3
4.9,.561,2.7,1.6,.628,1.0,27,6-6,2.6,6.5,-1.21,2.9
