fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.5,1.000,0.5,1.7,.700,1.2,6,6-4,0.2,2.2,8.29,0.2
5.0,.328,1.7,1.7,.605,1.0,78,6-5,1.1,4.3,0.55,3.5
0.5,.333,0.2,0.3,.500,0.2,6,6-9,0.5,0.5,-2.21,0.5
0.4,.667,0.3,0.0,,0.0,8,6-1,0.4,0.8,-5.88,0.1
1.1,.375,0.4,1.1,.750,0.9,7,,0.7,1.7,5.55,1.0
3.1,.379,1.2,1.3,.629,0.8,28,6-2,1.6,3.9,-1.81,1.4
0.3,1.000,0.3,0.8,.000,0.0,4,,0.3,0.5,-0.86,0.5
7.3,.464,3.4,1.0,.754,0.8,111,6-6,1.5,9.9,-1.09,2.3
3.5,.310,1.1,1.8,.548,1.0,24,5-8,1.6,3.1,-1.91,1.5
0.7,.125,0.1,0.1,.000,0.0,12,6-1,,0.2,4.16,0.0
1.8,.174,0.3,0.8,.550,0.4,26,6-5,1.1,1.0,8.46,
2.6,.417,1.1,1.7,.595,1.0,44,5-10,1.4,3.2,-7.28,1.1
11.7,.484,5.7,8.4,.711,6.0,24,6-5,3.8,17.3,6.91,6.7
6.5,.456,3.0,3.0,.543,1.6,59,6-5,1.3,7.7,-1.52,5.0
5.1,.412,2.1,2.5,.803,2.0,47,,2.4,6.2,2.32,2.4
2.9,.293,0.9,0.8,.533,0.4,20,6-5,1.3,2.1,6.75,1.1
,,2.1,2.3,.583,1.3,21,6-0,2.4,5.5,,
,,,,.500,,,,,,,
0.3,.000,0.0,0.0,,0.0,3,6-2,0.7,0.0,1.98,0.0
4.5,.336,1.5,2.9,.551,1.6,24,6-6,3.1,4.6,4.35,6.8
4.0,.373,1.5,2.2,.660,1.5,71,6-4,2.4,4.4,1.55,2.5
0.7,.444,0.3,0.2,.000,0.0,13,6-6,0.1,0.6,-0.28,0.3
1.2,.227,0.3,0.6,.364,0.2,18,6-5,0.8,0.8,-7.40,1.6
2.3,.324,0.7,0.6,.556,0.3,15,6-8,0.7,1.8,3.03,1.1
1.1,.471,0.5,0.3,.250,0.1,16,6-10,1.5,1.1,2.56,1.1
